S0208,,Paramed intrcept nonvol,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0209,,WC van mileage per mi,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0215,,Nonemerg transp mileage,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0220,,Medical conference by physic,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0221,,"Medical conference, 60 min",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0250,,Comp geriatr assmt team,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0255,,Hospice refer visit nonmd,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0257,,End of life counseling,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0260,,H&P for surgery,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0265,,Genetic counsel 15 mins,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0270,,Home std case rate 30 days,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0271,,Home hospice case 30 days,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0272,,Home episodic case 30 days,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0273,,MD home visit outside cap,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0274,,Nurse practr visit outs cap,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0280,,"Medical home, initial plan",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0281,,"Medical home, maintenance",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0302,,Completed EPSDT,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0310,,Hospitalist visit,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0315,,Disease management program,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0316,,Follow-up/reassessment,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0317,,Disease mgmt per diem,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0320,,RN telephone calls to DMP,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0340,,Lifestyle mod 1st stage,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0341,,Lifestyle mod 2 or 3 stage,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0342,,Lifestyle mod 4th stage,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0390,,Rout foot care per visit,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0395,,Impression casting ft,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0400,,Global eswl kidney,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0500,,Dispos cont lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0504,,Singl prscrp lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0506,,Bifoc prscp lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0508,,Trifoc prscrp lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0510,,Non-prscrp lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0512,,Daily cont lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0514,,Color cont lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0515,,Scleral lens liquid bandage,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0516,,Safety frames,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0518,,Sunglass frames,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0580,,Polycarb lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0581,,Nonstnd lens,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0590,,Misc integral lens serv,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0592,,Comp cont lens eval,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0595,,New lenses in pts old frame,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0601,,Screening proctoscopy,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0610,,Annual gynecological examina,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0612,,Annual gynecological examina,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0613,,Ann breast exam,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0618,,Audiometry for hearing aid,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0620,,Routine ophthalmological exa,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0621,,Routine ophthalmological exa,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0622,,Phys exam for college,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0625,,Digital screening retina,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0630,,Removal of sutures,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0800,,Laser in situ keratomileusis,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0810,,Photorefractive keratectomy,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S0812,,Phototherap keratect,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S1001,,Deluxe item,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S1002,,Custom item,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S1015,,IV tubing extension set,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S1016,,Non-pvc intravenous administ,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S1030,,Gluc monitor purchase,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S1031,,Gluc monitor rental,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S1040,,Cranial remolding orthosis,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2053,,Transplantation of small int,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2054,,Transplantation of multivisc,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2055,,Harvesting of donor multivis,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2060,,Lobar lung transplantation,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2061,,Donor lobectomy (lung),I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2065,,Simult panc kidn trans,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2066,,Breast GAP flap reconst,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2067,,"Breast ""stacked"" DIEP/GAP",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2068,,Breast DIEP or SIEA flap,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2070,,Cysto laser tx ureteral calc,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2079,,Lap esophagomyotomy,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2080,,Laup,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2083,,Adjustment gastric band,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2095,,Transcath emboliz microspher,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2102,,Islet cell tissue transplant,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2103,,Adrenal tissue transplant,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2107,,Adoptive immunotherapy,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2112,,Knee arthroscp harv,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2115,,Periacetabular osteotomy,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2117,,"Arthroereisis, subtalar",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2118,,Total hip resurfacing,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2120,,Low density lipoprotein(LDL),I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2140,,Cord blood harvesting,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2142,,Cord blood-derived stem-cell,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2150,,BMT harv/transpl 28d pkg,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2152,,Solid organ transpl pkg,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2202,,Echosclerotherapy,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2205,,Minimally invasive direct co,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2206,,Minimally invasive direct co,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2207,,Minimally invasive direct co,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2208,,Minimally invasive direct co,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2209,,Minimally invasive direct co,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2225,,Myringotomy laser-assist,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2230,,Implant semi-imp hear,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2235,,Implant auditory brain imp,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2260,,Induced abortion 17-24 weeks,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2265,,Induced abortion 25-28 wks,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2266,,Induced abortion 29-31 wks,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2267,,Induced abortion 32 or more,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2270,,Insertion vaginal cylinder,D,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2300,,"Arthroscopy, shoulder, surgi",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2325,,Hip core decompression,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2340,,Chemodenervation of abductor,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2341,,Chemodenerv adduct vocal,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2342,,Nasal endoscop po debrid,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2344,,Endosc balloon sinuplasty,D,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2348,,Decompress disc RF lumbar,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2350,,"Diskectomy, anterior, with d",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2351,,"Diskectomy, anterior, with d",I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2360,,Vertebroplast cerv 1st,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2361,,Vertebroplast cerv addl,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2400,,Fetal surg congen hernia,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2401,,Fetal surg urin trac obstr,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2402,,Fetal surg cong cyst malf,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2403,,Fetal surg pulmon sequest,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2404,,Fetal surg myelomeningo,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
S2405,,Fetal surg sacrococ teratoma,I,,0.00,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,33.9764,09,0,99,0.00,0.00,0.00
